x,y,z,feature_name,cell_id,transcript_id,codeword_category,qv,overlaps_nucleus,is_gene,fov_name,codeword_index,nucleus_distance,cellpose_30
1510.1406,1027.75,23.46875,SOX10,dpcilfli-1,281547991161975,custom_gene,40.0,1,True,B4,67,0.0,0
1571.0156,1154.9688,16.375,SOX10,UNASSIGNED,281547991161983,custom_gene,40.0,0,True,B4,67,2.09375,240
1594.6562,1133.0938,17.21875,SOX10,eehkbpmo-1,281547991161986,custom_gene,40.0,1,True,B4,67,0.0,204
1508.7344,1028.5781,25.65625,SOX10,dpcilfli-1,281547991162705,custom_gene,40.0,1,True,B4,67,0.0,0
1509.6875,1027.9844,23.984375,SOX10,dpcilfli-1,281547991162709,custom_gene,40.0,1,True,B4,67,0.0,0
1572.6094,1165.875,22.625,SOX10,eehlemop-1,281547991162862,custom_gene,40.0,1,True,B4,67,0.0,241
1589.9062,1128.375,22.421875,SOX10,eehkjlfd-1,281547991162901,custom_gene,40.0,0,True,B4,67,0.640625,196
1699.3125,1148.4531,23.296875,SOX10,UNASSIGNED,281547991163169,custom_gene,40.0,0,True,B4,67,4.640625,0
1545.9375,1145.1094,20.671875,SOX2,UNASSIGNED,281547991155908,custom_gene,40.0,0,True,B4,393,6.984375,0
1682.9219,1151.2031,17.28125,SOX2,eegoohcn-1,281547991156003,custom_gene,40.0,1,True,B4,393,0.0,226
1737.2656,1081.1406,20.59375,SOX2,UNASSIGNED,281547991156046,custom_gene,40.0,0,True,B4,393,1.515625,132
1729.875,1079.7344,16.953125,SOX2,dpmdfahk-1,281547991160285,custom_gene,27.25,0,True,B4,393,0.71875,132
1734.2969,1188.0938,21.5,SOX4,dplpehdm-1,281547991160997,custom_gene,21.5,0,True,B4,132,0.546875,273
1513.0312,1158.4375,22.90625,SOX9,mpdoeldn-1,281547991155356,custom_gene,36.75,0,True,B4,365,0.46875,236
1513.5625,1158.1094,21.71875,SOX9,mpdoeldn-1,281547991155357,custom_gene,40.0,0,True,B4,365,0.875,236
1537.0,1046.5469,16.28125,SOX9,UNASSIGNED,281547991155367,custom_gene,40.0,0,True,B4,365,13.109375,0
1596.8125,1211.5938,19.53125,SOX9,mpfkdajp-1,281547991155401,custom_gene,40.0,0,True,B4,365,3.875,314
1608.9688,1236.0312,17.90625,SOX9,eeneeajl-1,281547991155408,custom_gene,40.0,0,True,B4,365,6.015625,0
1638.1719,1172.7969,22.34375,SOX9,mpdkbeoj-1,281547991155419,custom_gene,40.0,1,True,B4,365,0.0,251
1668.8438,1124.125,16.5,SOX9,UNASSIGNED,281547991155433,custom_gene,40.0,0,True,B4,365,4.71875,0
1673.75,1117.1406,21.703125,SOX9,mpdjcejc-1,281547991155436,custom_gene,40.0,0,True,B4,365,2.15625,179
1684.9531,1127.5312,22.875,SOX9,eegofcge-1,281547991155443,custom_gene,40.0,0,True,B4,365,0.859375,202
1685.125,1126.875,22.5625,SOX9,UNASSIGNED,281547991155444,custom_gene,40.0,0,True,B4,365,1.359375,202
1707.4688,1186.8125,21.140625,SOX9,dpnhhhkd-1,281547991155451,custom_gene,40.0,1,True,B4,365,0.0,271
1537.8906,1210.0156,21.640625,SOX9,eehhhgkk-1,281547991160884,custom_gene,40.0,0,True,B4,365,1.09375,308
1513.8438,1158.75,22.9375,SOX9,mpdoeldn-1,281547991163759,custom_gene,34.0,0,True,B4,365,1.328125,236
1542.5312,1180.875,23.65625,SOX9,eeidglfa-1,281547991163762,custom_gene,40.0,1,True,B4,365,0.0,263
1684.7188,1128.8281,22.734375,SOX9,eegofcge-1,281547991163783,custom_gene,40.0,1,True,B4,365,0.0,202
1691.0469,1114.6406,24.03125,SOX9,UNASSIGNED,281547991163784,custom_gene,40.0,0,True,B4,365,1.421875,187
1708.1719,1186.9062,20.8125,SOX9,dpnhhhkd-1,281547991163788,custom_gene,40.0,1,True,B4,365,0.0,271
1712.4219,1133.2344,23.109375,SOX9,UNASSIGNED,281547991163790,custom_gene,40.0,0,True,B4,365,16.953125,0
1683.4844,1156.0469,23.25,SPI1,eegoohcn-1,281547991155441,custom_gene,40.0,1,True,B4,124,0.0,226
1534.3438,1071.7031,20.625,SPON1,UNASSIGNED,281547991155366,custom_gene,40.0,0,True,B4,84,12.265625,0
1619.2344,1165.3906,19.453125,SPON1,UNASSIGNED,281547991155412,custom_gene,40.0,0,True,B4,84,4.0,0
1620.0469,1165.4219,19.0625,SPON1,UNASSIGNED,281547991155414,custom_gene,40.0,0,True,B4,84,3.234375,0
1655.5312,1233.5312,23.5625,SPON1,UNASSIGNED,281547991155424,custom_gene,40.0,0,True,B4,84,8.796875,0
1683.5625,1114.125,24.296875,SPON1,eehbkafh-1,281547991155442,custom_gene,40.0,1,True,B4,84,0.0,187
1669.0312,1164.6406,18.125,SPON1,UNASSIGNED,281547991161331,custom_gene,37.5,0,True,B4,84,5.921875,237
1512.5625,1238.9844,19.46875,STAT3,eejeldoj-1,281547991155116,custom_gene,27.25,1,True,B4,108,0.0,346
1507.625,1158.0781,23.203125,STAT3,mpdoeldn-1,281547991161088,custom_gene,40.0,1,True,B4,108,0.0,236
1553.6875,1155.1094,24.65625,STAT3,UNASSIGNED,281547991161110,custom_gene,27.0,0,True,B4,108,7.03125,0
1560.0,1131.8594,19.96875,STAT3,UNASSIGNED,281547991161112,custom_gene,27.5,0,True,B4,108,1.90625,198
1605.3438,1163.3438,17.65625,STAT3,UNASSIGNED,281547991161130,custom_gene,40.0,0,True,B4,108,5.875,0
1553.2344,1240.1406,18.765625,STXBP2,eehigffk-1,281547991154896,custom_gene,21.0,1,True,B4,264,0.0,343
1553.7188,1240.2188,17.28125,STXBP2,eehigffk-1,281547991154897,custom_gene,40.0,1,True,B4,264,0.0,343
1554.375,1239.1562,17.78125,STXBP2,eehigffk-1,281547991161519,custom_gene,27.25,1,True,B4,264,0.0,343
1599.625,1132.7188,21.140625,SULF1,eehkbnff-1,281547991161677,custom_gene,40.0,1,True,B4,278,0.0,205
1600.1562,1132.4375,19.8125,SULF1,eehkbnff-1,281547991161678,custom_gene,40.0,1,True,B4,278,0.0,205
1711.7344,1104.0469,21.0,SULF1,UNASSIGNED,281547991161738,custom_gene,40.0,0,True,B4,278,7.71875,0
1712.7656,1105.9844,22.578125,SULF1,UNASSIGNED,281547991161740,custom_gene,40.0,0,True,B4,278,6.6875,0
1713.5312,1105.9844,21.6875,SULF1,UNASSIGNED,281547991161741,custom_gene,40.0,0,True,B4,278,7.21875,0
1727.6875,1112.0156,23.953125,SULF1,UNASSIGNED,281547991161752,custom_gene,40.0,0,True,B4,278,8.578125,0
1641.6875,1091.9531,24.09375,SYNPR,UNASSIGNED,281547991159896,custom_gene,40.0,0,True,B4,211,14.5,160
1514.8281,1127.5156,25.9375,SYNPR,UNASSIGNED,281547991163932,custom_gene,40.0,0,True,B4,211,2.109375,189
1531.6719,1154.2344,20.40625,SYNPR,UNASSIGNED,281547991163933,custom_gene,37.0,0,True,B4,211,3.109375,230
1730.0781,1210.5312,23.296875,SYNPR,dpnidpep-1,281547991163940,custom_gene,40.0,1,True,B4,211,0.0,302
1589.1562,1083.9062,17.84375,SYNPR,UNASSIGNED,281547991164230,custom_gene,36.75,0,True,B4,211,9.40625,0
1500.3281,1181.2969,20.78125,TENM1,eeiffflm-1,281547991154865,custom_gene,40.0,1,True,B4,58,0.0,260
1597.1875,1165.0156,23.203125,TENM1,eehkpaaa-1,281547991154925,custom_gene,40.0,1,True,B4,58,0.0,246
1660.7031,1037.7344,19.390625,TENM1,eegallif-1,281547991154965,custom_gene,27.5,0,True,B4,58,0.359375,97
1660.8281,1037.0781,19.375,TENM1,eegallif-1,281547991154966,custom_gene,40.0,1,True,B4,58,0.0,97
1724.25,1058.125,22.328125,TESPA1,aaadmdgj-1,281547991155145,custom_gene,38.5,0,True,B4,298,0.359375,116
1648.1875,1198.4375,22.765625,TESPA1,UNASSIGNED,281547991156972,custom_gene,40.0,0,True,B4,298,10.296875,0
1677.2812,1109.7812,18.671875,TESPA1,mpdjcejc-1,281547991157019,custom_gene,40.0,0,True,B4,298,0.6875,179
1590.125,1002.125,20.5625,TFE3,eeinglcg-1,281547991156326,custom_gene,40.0,1,True,B4,314,0.0,0
1503.9844,1070.4375,21.78125,TFE3,eeigmlon-1,281547991161633,custom_gene,40.0,1,True,B4,314,0.0,0
1524.9844,1079.8594,22.296875,TFE3,UNASSIGNED,281547991161642,custom_gene,40.0,0,True,B4,314,17.609375,0
1662.25,1026.0312,24.421875,TFE3,UNASSIGNED,281547991161709,custom_gene,40.0,0,True,B4,314,2.46875,97
1717.5625,1217.3438,21.578125,TFE3,UNASSIGNED,281547991161745,custom_gene,40.0,0,True,B4,314,5.671875,0
1732.2031,1230.1562,23.875,TFE3,dpnkbbfd-1,281547991161756,custom_gene,40.0,0,True,B4,314,1.484375,326
1525.0312,1079.0781,21.703125,TFE3,UNASSIGNED,281547991164950,custom_gene,40.0,0,True,B4,314,16.828125,0
1589.2344,1001.84375,20.203125,TFE3,eeinglcg-1,281547991164978,custom_gene,40.0,1,True,B4,314,0.0,0
1590.0156,1001.5469,19.546875,TFE3,eeinglcg-1,281547991164979,custom_gene,40.0,1,True,B4,314,0.0,0
1683.25,1189.1875,21.515625,TFE3,eehcooie-1,281547991165010,custom_gene,40.0,0,True,B4,314,0.53125,272
1731.7188,1230.5312,23.828125,TFE3,dpnkbbfd-1,281547991165024,custom_gene,40.0,0,True,B4,314,1.9375,326
1738.4844,1140.3438,21.234375,TFE3,dpmbjigf-1,281547991165027,custom_gene,40.0,1,True,B4,314,0.0,216
1525.2812,1027.7344,16.3125,TGFB2,UNASSIGNED,281547991155363,custom_gene,40.0,0,True,B4,326,5.515625,0
1614.75,1120.6406,15.796875,TGFB2,UNASSIGNED,281547991155410,custom_gene,40.0,0,True,B4,326,6.25,0
1510.125,1109.2031,19.234375,TGFB2,aafkfckd-1,281547991164034,custom_gene,40.0,0,True,B4,326,7.265625,0
1534.9062,1213.7656,23.75,TGFB2,eehhhgkk-1,281547991164045,custom_gene,40.0,0,True,B4,326,1.90625,308
1538.5938,1075.4531,23.640625,TGFB2,UNASSIGNED,281547991164047,custom_gene,40.0,0,True,B4,326,10.765625,0
1631.4219,1044.6719,17.921875,TGFB2,mpdhalbc-1,281547991164075,custom_gene,40.0,0,True,B4,326,2.046875,111
1682.4688,1239.4688,19.1875,TGFB2,UNASSIGNED,281547991164088,custom_gene,40.0,0,True,B4,326,3.953125,0
1528.4219,1154.3281,21.0625,THBS1,UNASSIGNED,281547991155900,custom_gene,40.0,0,True,B4,151,3.421875,0
1683.5,1189.6094,23.15625,THBS1,eehcooie-1,281547991156004,custom_gene,40.0,0,True,B4,151,1.015625,272
1686.1719,1010.0156,24.203125,THSD4,eefmnljp-1,281547991156008,custom_gene,40.0,1,True,B4,15,0.0,78
1712.3438,1003.9531,19.859375,THSD4,dpldgeao-1,281547991156027,custom_gene,40.0,0,True,B4,15,0.875,65
1716.3594,1007.9844,21.984375,THSD4,UNASSIGNED,281547991156033,custom_gene,40.0,0,True,B4,15,3.34375,82
1747.375,1008.7344,20.546875,THSD4,dkdjdpgd-1,281547991160613,custom_gene,27.25,1,True,B4,15,0.0,73
1501.875,1181.8906,22.5625,TMEM132C,eeiffflm-1,281547991159070,custom_gene,40.0,1,True,B4,222,0.0,260
1500.5625,1181.7188,20.21875,TMEM132C,eeiffflm-1,281547991159573,custom_gene,40.0,1,True,B4,222,0.0,260
1500.625,1181.8125,22.53125,TMEM132C,eeiffflm-1,281547991162684,custom_gene,40.0,1,True,B4,222,0.0,260
1555.2188,1053.0625,17.546875,TMEM132C,UNASSIGNED,281547991162827,custom_gene,40.0,0,True,B4,222,2.453125,121
1632.0625,1144.9531,21.328125,TMEM132C,eegpjoki-1,281547991163007,custom_gene,40.0,0,True,B4,222,0.703125,218
1686.4844,1030.5,25.03125,TMEM132C,eefkffea-1,281547991163135,custom_gene,40.0,0,True,B4,222,1.75,96
1738.8281,1189.8281,26.15625,TMEM132C,dplpehdm-1,281547991163248,custom_gene,40.0,1,True,B4,222,0.0,273
1569.8594,1128.5625,23.21875,TMIGD3,eehnchih-1,281547991161662,custom_gene,38.25,0,True,B4,373,0.0234375,201
1636.5,1070.75,22.515625,TOP2A,UNASSIGNED,281547991160606,custom_gene,40.0,0,True,B4,113,4.9375,0
1612.875,1061.7969,23.796875,TOP2A,UNASSIGNED,281547991161134,custom_gene,39.0,0,True,B4,113,4.359375,128
1701.4062,1194.8125,24.890625,TOP2A,UNASSIGNED,281547991161733,custom_gene,37.0,0,True,B4,113,6.875,0
1557.5781,1243.4688,19.328125,TP53,eehigffk-1,281547991159868,custom_gene,40.0,1,True,B4,93,0.0,343
1580.9844,1070.3438,22.578125,TP53,eeiimpbc-1,281547991159871,custom_gene,38.0,1,True,B4,93,0.0,130
1581.0,1070.3438,24.59375,TP53,eeiimpbc-1,281547991159872,custom_gene,40.0,1,True,B4,93,0.0,130
1727.125,1221.75,21.9375,TP53,UNASSIGNED,281547991159925,custom_gene,38.25,0,True,B4,93,5.6875,0
1738.0938,1076.5,21.96875,TP53,dpmdfahk-1,281547991159926,custom_gene,40.0,1,True,B4,93,0.0,132
1585.8594,1057.25,20.234375,TP53BP1,UNASSIGNED,281547991160094,custom_gene,40.0,0,True,B4,116,11.265625,0
1718.6562,1004.7969,21.1875,TPH2,dpldcfbp-1,281547991164403,custom_gene,40.0,1,True,B4,360,0.0,69
1584.8125,1127.8906,22.1875,TREM2,eehkjlfd-1,281547991155394,custom_gene,40.0,1,True,B4,102,0.0,196
1718.0,1134.5469,18.515625,TREM2,UNASSIGNED,281547991162002,custom_gene,40.0,0,True,B4,102,13.28125,0
1636.2812,1069.4375,20.796875,TRHDE,UNASSIGNED,281547991156210,custom_gene,20.0,0,True,B4,89,4.5,0
1635.3906,1068.8281,20.90625,TRHDE,UNASSIGNED,281547991160605,custom_gene,40.0,0,True,B4,89,3.484375,0
1635.8594,1069.0625,19.765625,TRHDE,UNASSIGNED,281547991161697,custom_gene,40.0,0,True,B4,89,4.0,0
1727.8906,1161.4219,22.46875,TRHDE,UNASSIGNED,281547991161753,custom_gene,40.0,0,True,B4,89,9.9375,0
1682.0625,1115.7812,19.8125,TRIM16,eehbkafh-1,281547991158393,custom_gene,40.0,1,True,B4,214,0.0,187
1682.4375,1115.7969,19.796875,TRIM16,eehbkafh-1,281547991158396,custom_gene,40.0,1,True,B4,214,0.0,187
1564.2188,1085.4219,21.875,TRPC5,mpeanidh-1,281547991160401,custom_gene,36.75,0,True,B4,307,4.265625,154
1674.375,1077.4219,24.640625,TRPC5,eefkckdc-1,281547991160433,custom_gene,40.0,0,True,B4,307,3.953125,0
1512.75,1218.5781,23.1875,TRPC6,UNASSIGNED,281547991164036,custom_gene,40.0,0,True,B4,62,9.328125,307
1696.9219,1001.3281,23.078125,TRPC6,eefmicja-1,281547991165874,custom_gene,40.0,0,True,B4,62,1.09375,53
1505.6094,1126.6406,24.375,TSHZ2,UNASSIGNED,281547991155884,custom_gene,40.0,0,True,B4,72,8.3125,0
1507.0781,1126.6406,24.765625,TSHZ2,UNASSIGNED,281547991155885,custom_gene,40.0,0,True,B4,72,7.0,0
1633.3281,1172.5,21.46875,TSHZ2,UNASSIGNED,281547991155965,custom_gene,40.0,0,True,B4,72,4.828125,0
1684.7344,1084.5625,19.40625,TSHZ2,UNASSIGNED,281547991156006,custom_gene,40.0,0,True,B4,72,2.609375,145
1727.1094,1204.6406,22.6875,TSHZ2,dpnidpep-1,281547991156037,custom_gene,40.0,0,True,B4,72,1.171875,302
1729.1406,1213.0,22.828125,TSHZ2,UNASSIGNED,281547991156041,custom_gene,40.0,0,True,B4,72,1.4375,302
1507.4844,1127.0312,24.921875,TSHZ2,UNASSIGNED,281547991161516,custom_gene,27.25,0,True,B4,72,6.84375,0
1684.6406,1084.6094,17.15625,TSHZ2,UNASSIGNED,281547991164328,custom_gene,39.25,0,True,B4,72,2.703125,145
1550.875,1202.875,22.28125,TTYH1,UNASSIGNED,281547991156844,custom_gene,40.0,0,True,B4,311,1.671875,293
1717.5938,1111.125,17.15625,TTYH1,UNASSIGNED,281547991164713,custom_gene,40.0,0,True,B4,311,8.171875,0
1562.8594,1113.8906,21.890625,UBE2QL1,UNASSIGNED,281547991157401,custom_gene,40.0,0,True,B4,134,11.421875,0
1565.0312,1118.0625,22.203125,UBE2QL1,UNASSIGNED,281547991165539,custom_gene,40.0,0,True,B4,134,10.890625,0
1712.0781,1072.7031,23.984375,UGT8,dpmdngkb-1,281547991157086,custom_gene,40.0,1,True,B4,254,0.0,137
1697.4688,1119.5312,19.34375,UGT8,eehbccgi-1,281547991161337,custom_gene,40.0,0,True,B4,254,0.1875,185
1526.4688,1226.0625,23.96875,UGT8,eejeeifh-1,281547991162040,custom_gene,40.0,1,True,B4,254,0.0,322
1582.8125,1164.5156,21.96875,VCP,UNASSIGNED,281547991157480,custom_gene,20.5,0,True,B4,88,2.46875,241
1512.9062,1044.6875,20.890625,VCP,UNASSIGNED,281547991159721,custom_gene,40.0,0,True,B4,88,4.875,0
1643.1875,1055.7031,20.109375,VCP,UNASSIGNED,281547991159738,custom_gene,20.0,0,True,B4,88,12.265625,0
1666.5312,1124.9844,19.96875,VCP,UNASSIGNED,281547991159740,custom_gene,40.0,0,True,B4,88,2.53125,197
1677.375,1018.3906,24.609375,VCP,UNASSIGNED,281547991159744,custom_gene,36.5,0,True,B4,88,5.6875,0
1678.4688,1030.5469,18.765625,VCP,eefkffea-1,281547991159745,custom_gene,36.5,0,True,B4,88,1.515625,96
1705.2344,1072.9844,25.15625,VCP,dpmdngkb-1,281547991159750,custom_gene,40.0,0,True,B4,88,1.78125,142
1529.8906,1004.625,25.3125,VCP,UNASSIGNED,281547991161314,custom_gene,22.25,0,True,B4,88,5.625,0
1639.7031,1054.7031,18.828125,VCP,UNASSIGNED,281547991161326,custom_gene,37.5,0,True,B4,88,10.5,0
1682.6406,1009.9219,22.96875,VCP,eefmnljp-1,281547991161333,custom_gene,22.25,0,True,B4,88,0.65625,78
1689.5,1030.4062,25.25,VCP,eefkocgl-1,281547991161335,custom_gene,22.25,0,True,B4,88,1.703125,89
1709.3281,1058.3906,23.65625,VCP,UNASSIGNED,281547991161339,custom_gene,22.25,0,True,B4,88,6.390625,0
1735.7656,1232.0469,23.765625,VCP,dpnkppdh-1,281547991161341,custom_gene,22.25,0,True,B4,88,1.140625,326
1512.1875,1044.7656,20.90625,VCP,UNASSIGNED,281547991162714,custom_gene,40.0,0,True,B4,88,4.546875,0
1529.9375,1004.7344,22.703125,VCP,UNASSIGNED,281547991162763,custom_gene,40.0,0,True,B4,88,5.546875,0
1596.0938,1163.7969,18.515625,VCP,eehkpaaa-1,281547991162924,custom_gene,40.0,0,True,B4,88,0.921875,246
1601.0469,1005.15625,24.203125,VCP,UNASSIGNED,281547991162933,custom_gene,40.0,0,True,B4,88,2.28125,0
1638.25,1241.625,23.0625,VCP,UNASSIGNED,281547991163019,custom_gene,40.0,0,True,B4,88,13.4375,0
1640.625,1147.8906,19.15625,VCP,eegpoifm-1,281547991163027,custom_gene,40.0,0,True,B4,88,1.8125,224
1667.3281,1124.3594,20.265625,VCP,UNASSIGNED,281547991163087,custom_gene,40.0,0,True,B4,88,3.5,197
1690.0156,1030.7344,24.25,VCP,eefkocgl-1,281547991163146,custom_gene,40.0,0,True,B4,88,1.109375,89
1693.6406,1044.9219,25.421875,VCP,eefljfbc-1,281547991163159,custom_gene,40.0,1,True,B4,88,0.0,113
1640.8594,1148.3906,17.953125,VCP,UNASSIGNED,281547991164320,custom_gene,39.75,0,True,B4,88,2.265625,224
1630.4375,1193.7031,23.03125,VWC2L,eehgbahc-1,281547991161143,custom_gene,27.5,1,True,B4,253,0.0,284
1630.6094,1192.6875,23.015625,VWC2L,eehgbahc-1,281547991161144,custom_gene,40.0,1,True,B4,253,0.0,284
1630.6094,1193.2344,22.921875,VWC2L,eehgbahc-1,281547991164642,custom_gene,23.75,1,True,B4,253,0.0,284
1577.1719,1040.7031,20.875,WIF1,UNASSIGNED,281547991159290,custom_gene,40.0,0,True,B4,74,18.890625,0
1728.8125,1148.625,23.109375,WIF1,UNASSIGNED,281547991164337,custom_gene,29.0,0,True,B4,74,8.0625,0
1534.4531,1219.4219,24.234375,WSB1,eehhhgkk-1,281547991156816,custom_gene,40.0,0,True,B4,295,5.203125,308
1563.4531,1071.9219,18.625,WSB1,mpebmbac-1,281547991156864,custom_gene,40.0,1,True,B4,295,0.0,0
1563.9375,1072.1875,18.265625,WSB1,mpebmbac-1,281547991156865,custom_gene,40.0,1,True,B4,295,0.0,0
1607.6406,1029.4688,18.03125,ZDHHC23,eejbioml-1,281547991162944,custom_gene,40.0,1,True,B4,329,0.0,0
1548.9531,1174.2344,15.96875,ANXA1,UNASSIGNED,281547991156196,custom_gene,12.25,0,True,B4,8,3.09375,0
1687.7656,1235.1719,21.796875,ANXA1,eenehjad-1,281547991156220,custom_gene,12.25,0,True,B4,8,0.453125,337
1747.8906,1072.25,25.40625,APOE,dpmcmknk-1,281547991162049,custom_gene,16.25,1,True,B4,189,0.0,139
1558.375,1073.2969,18.734375,APOE,mpebmbac-1,281547991164218,custom_gene,13.0,1,True,B4,189,0.0,0
1507.125,1158.8906,22.375,APP,mpdoeldn-1,281547991154867,custom_gene,16.25,1,True,B4,199,0.0,236
1588.1094,1154.875,19.421875,APP,UNASSIGNED,281547991154918,custom_gene,17.25,0,True,B4,199,3.734375,0
1632.6094,1245.9844,23.265625,APP,UNASSIGNED,281547991154947,custom_gene,16.75,0,True,B4,199,6.453125,0
1692.7812,1130.9844,21.671875,APP,eegofcge-1,281547991160136,custom_gene,16.25,1,True,B4,199,0.0,202
1539.4688,1106.6719,23.640625,APP,mpecpold-1,281547991164957,custom_gene,19.5,1,True,B4,199,0.0,173
1607.3438,1032.4531,21.96875,APP,eejbioml-1,281547991164987,custom_gene,16.5,1,True,B4,199,0.0,98
1727.0625,1210.9219,22.734375,APP,UNASSIGNED,281547991165022,custom_gene,16.5,0,True,B4,199,1.90625,302
1727.5156,1211.4219,24.140625,APP,UNASSIGNED,281547991165023,custom_gene,18.75,0,True,B4,199,1.71875,302
1502.2969,1034.9844,20.359375,AQP4,UNASSIGNED,281547991155590,custom_gene,12.75,0,True,B4,248,1.59375,0
1676.4062,1021.625,23.734375,AQP4,UNASSIGNED,281547991155614,custom_gene,12.5,0,True,B4,248,8.78125,0
1585.5312,1081.8438,20.90625,AQP4,UNASSIGNED,281547991160598,custom_gene,13.25,0,True,B4,248,5.734375,0
1719.75,1100.6094,20.46875,ATG5,UNASSIGNED,281547991156227,custom_gene,17.0,0,True,B4,392,10.84375,0
1733.8906,1157.9688,22.265625,ATG5,dpmbddle-1,281547991164114,custom_gene,17.25,0,True,B4,392,3.296875,0
1705.8906,1067.4219,24.390625,ATP2C2,UNASSIGNED,281547991163787,custom_gene,16.25,0,True,B4,351,4.375,0
1708.0312,1005.6406,21.625,CALCOCO2,dpldgeao-1,281547991157075,custom_gene,14.0,1,True,B4,363,0.0,65
1572.0,1128.4219,21.796875,CALCOCO2,eehmcgdl-1,281547991161889,custom_gene,16.0,0,True,B4,363,0.21875,199
1579.2812,1200.75,17.90625,CAPN3,UNASSIGNED,281547991156324,custom_gene,11.75,0,True,B4,155,3.25,294
1562.75,1154.9219,22.015625,CNDP1,UNASSIGNED,281547991160234,custom_gene,16.25,0,True,B4,55,2.328125,223
1506.4531,1198.8906,16.671875,CNDP1,UNASSIGNED,281547991161313,custom_gene,17.5,0,True,B4,55,2.265625,298
1501.0156,1032.9688,20.625,CORO1A,dpcfkaih-1,281547991155354,custom_gene,12.5,0,True,B4,388,0.0625,0
1681.4062,1155.4062,22.40625,CORO1A,eegoohcn-1,281547991157463,custom_gene,19.25,1,True,B4,388,0.0,226
1745.1094,1040.8125,21.6875,CORO1A,dkdimfeo-1,281547991157467,custom_gene,18.75,1,True,B4,388,0.0,103
1584.8906,1125.4531,21.828125,CTSD,eehkjlfd-1,281547991158924,custom_gene,16.25,1,True,B4,31,0.0,196
1718.1094,1211.0469,22.765625,CYTIP,UNASSIGNED,281547991161525,custom_gene,19.0,0,True,B4,306,10.5,0
1647.6875,1172.7188,21.625,EFHD1,UNASSIGNED,281547991163774,custom_gene,17.75,0,True,B4,27,1.125,257
1734.7031,1208.2969,21.921875,EGFR,dpnidpep-1,281547991158938,custom_gene,16.75,1,True,B4,50,0.0,302
1565.25,1064.6406,21.4375,EGFR,UNASSIGNED,281547991159727,custom_gene,12.25,0,True,B4,50,5.5,0
1734.1562,1208.4375,19.0,EGFR,dpnidpep-1,281547991164725,custom_gene,12.0,1,True,B4,50,0.0,302
1718.1719,1234.7656,18.53125,ENST00000262410.10_MAPT3R_exon9_exon11,UNASSIGNED,281547991156226,custom_gene,17.0,0,True,B4,252,3.5,0
1704.1562,1114.3906,18.03125,ERBB3,dpmdjjpg-1,281547991163786,custom_gene,15.25,0,True,B4,238,0.109375,182
1611.7031,1166.4844,18.71875,FBLN1,UNASSIGNED,281547991156206,custom_gene,15.75,0,True,B4,94,10.984375,0
1682.5469,1190.2344,22.234375,FBLN1,eehcooie-1,281547991159487,custom_gene,16.0,0,True,B4,94,1.359375,0
1694.7188,1011.8281,20.25,FCER1G,eefmnljp-1,281547991159012,custom_gene,16.25,0,True,B4,396,3.859375,0
1526.0156,1014.7656,21.171875,FGFR2,eeigafjk-1,281547991154880,custom_gene,12.5,1,True,B4,241,0.0,0
1535.7188,1004.8906,15.9375,FGFR2,UNASSIGNED,281547991166002,custom_gene,12.25,0,True,B4,241,5.0625,0
1658.0312,1000.0156,17.1875,FLT1,eefobfjh-1,281547991158928,custom_gene,12.0,0,True,B4,21,2.015625,55
1593.0781,1128.1562,18.4375,FLT1,eehkbpmo-1,281547991163934,custom_gene,15.5,0,True,B4,21,0.0,204
1508.3906,1156.2812,22.40625,FLT1,mpdoeldn-1,281547991164314,custom_gene,19.25,1,True,B4,21,0.0,236
1581.7188,1099.2812,19.78125,GAD2,aafkemen-1,281547991159873,custom_gene,11.75,1,True,B4,250,0.0,163
1545.7656,1216.8125,18.1875,GJA1,UNASSIGNED,281547991157398,custom_gene,16.0,0,True,B4,172,5.0625,0
1669.5312,1131.1562,20.6875,GJA1,UNASSIGNED,281547991157422,custom_gene,11.0,0,True,B4,172,3.390625,197
1670.1875,1131.3281,21.796875,GJA1,UNASSIGNED,281547991157423,custom_gene,16.0,0,True,B4,172,4.0625,197
1682.7812,1127.5156,23.296875,GJA1,UNASSIGNED,281547991157427,custom_gene,11.5,0,True,B4,172,2.265625,0
1745.5781,1078.7188,22.40625,GJA1,dpmcmknk-1,281547991157433,custom_gene,11.5,0,True,B4,172,2.671875,139
1503.7656,1154.7188,22.421875,GJA1,mpdoeldn-1,281547991157989,custom_gene,12.5,0,True,B4,172,1.28125,236
1693.2656,1236.8906,21.21875,GJA1,UNASSIGNED,281547991158433,custom_gene,13.25,0,True,B4,172,5.828125,0
1514.5469,1162.4531,23.5,GJA1,UNASSIGNED,281547991161976,custom_gene,16.0,0,True,B4,172,4.15625,236
1514.6875,1162.0312,23.796875,GJA1,UNASSIGNED,281547991161977,custom_gene,19.5,0,True,B4,172,3.984375,236
1569.2656,1022.65625,17.953125,GJA1,UNASSIGNED,281547991161982,custom_gene,18.75,0,True,B4,172,10.671875,0
1654.4844,1032.2031,18.5625,GJA1,UNASSIGNED,281547991161990,custom_gene,16.25,0,True,B4,172,3.25,0
1699.9531,1139.625,20.03125,GJA1,UNASSIGNED,281547991161999,custom_gene,16.0,0,True,B4,172,7.609375,0
1735.5156,1068.8281,22.453125,GJA1,dpmddanh-1,281547991162003,custom_gene,16.0,1,True,B4,172,0.0,132
